id,scrape_id,last_scraped,host_id,host_is_superhost,host_listings_count,host_total_listings_count,neighbourhood,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
4646360,2.02008E+13,20/8/20,13946992,f,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.81391,144.97411,Entire home/apt,2,1,1,$170.00 ,3,1125,88,33,4,0,10/2/15,15/3/20,96,10,9,10,10,10,10,f,1,0.49
4653923,2.02008E+13,20/8/20,13552259,t,2,2,"Southbank, Victoria, Australia",Melbourne,-37.82456,144.96678,Entire home/apt,3,1,1,$114.00 ,2,360,209,177,12,0,22/1/15,16/2/20,95,9,9,10,9,10,9,f,2,2.61
4654715,2.02008E+13,20/8/20,24093889,f,1,1,"South Yarra, Victoria, Australia",Stonnington,-37.84005,144.99279,Entire home/apt,2,1,1,$85.00 ,3,11,0,0,0,0,,,,,,,,,,f,1,
4655440,2.02008E+13,22/8/20,14378838,f,1,1,"Hawthorn, Victoria, Australia",Boroondara,-37.82199,145.02223,Entire home/apt,2,1,1,$573.00 ,2,1000,0,46,17,0,26/1/15,15/3/20,90,9,9,10,10,9,9,f,1,0.68
4662661,2.02008E+13,21/8/20,24126799,f,2,2,,Yarra Ranges,-37.65479,145.51827,Entire home/apt,9,4,6,$500.00 ,2,1125,350,54,10,0,22/3/17,8/6/20,100,10,10,10,10,10,9,t,2,1.3
4662663,2.02008E+13,20/8/20,9133421,f,1,1,"Kingsville, Victoria, Australia",Maribyrnong,-37.81248,144.88385,Entire home/apt,6,3,4,$219.00 ,3,1125,0,7,0,0,30/12/14,31/7/16,97,10,10,9,10,10,10,f,1,0.1
4663130,2.02008E+13,21/8/20,6085260,f,1,1,"North Melbourne, Victoria, Australia",Melbourne,-37.80181,144.95075,Private room,2,1,1,$90.00 ,2,1125,293,12,2,0,29/2/16,4/3/20,100,10,10,10,10,10,10,f,1,0.22
4664739,2.02008E+13,20/8/20,24136671,f,1,1,"Coburg, Victoria, Australia",Moreland,-37.74815,144.96503,Entire home/apt,4,2,3,$120.00 ,7,1125,0,7,0,0,1/1/15,10/9/16,97,10,10,10,10,10,10,f,1,0.1
4665021,2.02008E+13,20/8/20,21122365,f,1,1,"Saint Kilda East, Victoria, Australia",Port Phillip,-37.86574,144.99921,Entire home/apt,4,2,2,$95.00 ,2,90,1,27,0,0,16/10/17,30/1/19,90,10,10,10,10,9,9,f,1,0.78
4669488,2.02008E+13,21/8/20,20047481,f,1,1,"Malvern, Victoria, Australia",Stonnington,-37.86389,145.02841,Entire home/apt,3,1,0,$120.00 ,7,35,364,12,0,0,1/1/15,13/4/17,95,9,9,9,9,9,9,f,1,0.17
4671421,2.02008E+13,21/8/20,2363971,f,1,1,"Northcote, Victoria, Australia",Darebin,-37.77095,145.00675,Entire home/apt,5,2,5,$140.00 ,2,1125,232,23,0,0,31/3/15,17/1/18,97,10,9,10,10,9,9,f,1,0.35
4674988,2.02008E+13,20/8/20,24181490,f,3,3,"Prahran, Victoria, Australia",Stonnington,-37.84947,144.99121,Entire home/apt,2,1,1,$255.00 ,3,1125,365,7,0,0,9/12/14,20/3/18,63,6,5,9,8,8,6,f,2,0.1
4681256,2.02008E+13,21/8/20,24208981,f,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.83644,144.97416,Entire home/apt,5,2,2,$272.00 ,1,1125,0,59,0,0,7/12/14,20/4/16,91,10,10,9,9,9,9,f,1,0.85
4682337,2.02008E+13,21/8/20,24213852,t,2,2,"Glenroy, Victoria, Australia",Moreland,-37.69966,144.91954,Private room,2,1,1,$49.00 ,2,30,91,57,7,0,8/1/15,15/3/20,98,10,10,10,10,9,10,t,2,0.83
4689188,2.02008E+13,20/8/20,24238777,t,1,1,"Southbank, Victoria, Australia",Melbourne,-37.82637,144.96557,Private room,2,1,1,$85.00 ,3,1125,354,195,26,1,7/12/14,23/7/20,98,10,10,10,10,10,10,t,1,2.81
4696092,2.02008E+13,20/8/20,24278290,f,1,1,"Brunswick, Victoria, Australia",Moreland,-37.77466,144.95391,Entire home/apt,5,3,3,$299.00 ,2,1125,0,6,0,0,4/1/15,22/7/18,100,10,10,10,10,10,10,f,1,0.09
4700189,2.02008E+13,20/8/20,24296981,f,1,1,,Moreland,-37.77373,144.98271,Private room,2,1,2,$81.00 ,2,40,0,1,0,0,25/1/15,25/1/15,80,8,6,8,10,8,8,f,1,0.01
4710172,2.02008E+13,20/8/20,24340680,t,3,3,"Fitzroy, Victoria, Australia",Yarra,-37.80269,144.97485,Entire home/apt,2,1,1,$60.00 ,14,120,151,446,55,1,9/12/14,21/7/20,97,10,10,10,10,10,10,f,3,6.43
4711027,2.02008E+13,20/8/20,9778570,f,1,1,,Yarra Ranges,-37.60658,145.48695,Entire home/apt,10,3,10,$750.00 ,2,1125,0,38,0,0,15/11/15,18/11/17,98,10,10,10,10,10,10,f,1,0.65
4711401,2.02008E+13,22/8/20,23361245,t,2,2,"Frankston, Victoria, Australia",Frankston,-38.13759,145.12081,Entire home/apt,8,3,4,$440.00 ,2,90,337,31,10,0,3/1/15,14/6/20,95,10,10,10,10,10,9,f,2,0.45
4712396,2.02008E+13,20/8/20,21997061,f,1,1,"South Melbourne, Victoria, Australia",Port Phillip,-37.83103,144.95286,Entire home/apt,8,3,4,"$1,000.00 ",3,1125,0,0,0,0,,,,,,,,,,f,1,
4721162,2.02008E+13,20/8/20,7509953,f,83,83,"Melbourne, Victoria, Australia",Melbourne,-37.82107,144.9559,Entire home/apt,2,1,1,$64.00 ,1,1125,299,78,6,0,26/6/15,3/3/20,93,9,10,10,10,10,9,t,67,1.24
4722485,2.02008E+13,20/8/20,15213135,f,2,2,"Middle Park Melbourne, Victoria, Australia",Port Phillip,-37.85292,144.96629,Entire home/apt,10,4,7,$670.00 ,2,1125,290,24,2,0,19/7/15,26/1/20,99,10,10,10,10,10,9,f,2,0.39
4722593,2.02008E+13,20/8/20,5311913,f,1,1,"Thornbury, Victoria, Australia",Darebin,-37.7607,145.00606,Private room,2,1,1,$50.00 ,1,1125,0,3,0,0,28/2/15,30/12/16,93,9,9,9,9,9,10,f,1,0.04
4731707,2.02008E+13,20/8/20,24433205,f,1,1,,Port Phillip,-37.83457,144.95439,Entire home/apt,2,1,1,$180.00 ,7,15,0,0,0,0,,,,,,,,,,f,1,
4731710,2.02008E+13,20/8/20,2433516,f,1,1,"Brunswick, Victoria, Australia",Moreland,-37.77753,144.96278,Private room,2,1,1,$70.00 ,4,10,0,1,0,0,31/12/14,31/12/14,80,10,10,10,10,10,10,f,1,0.01
4738665,2.02008E+13,20/8/20,19771770,f,1,1,"St Kilda, Victoria, Australia",Port Phillip,-37.85755,144.98805,Private room,2,1,1,$50.00 ,1,1125,0,5,0,0,5/1/15,17/1/16,92,10,8,9,9,10,9,f,1,0.07
4738673,2.02008E+13,20/8/20,5138361,t,24,24,"Southbank, Victoria, Australia",Melbourne,-37.82507,144.96547,Entire home/apt,4,2,3,$174.00 ,7,1125,0,156,5,0,30/1/15,23/3/20,91,10,10,10,10,10,10,f,22,2.31
4748965,2.02008E+13,21/8/20,10352836,f,2,2,"Rosanna, Victoria, Australia",Banyule,-37.74478,145.05551,Private room,2,1,1,$50.00 ,2,7,90,21,0,0,19/2/15,27/12/18,100,10,10,10,10,9,10,f,2,0.31
4755207,2.02008E+13,20/8/20,7771772,f,1,1,"Coburg, Victoria, Australia",Moreland,-37.73845,144.98054,Entire home/apt,6,4,3,$300.00 ,2,1125,0,8,3,0,11/2/15,28/12/19,95,10,10,10,10,10,10,t,1,0.12
4755721,2.02008E+13,20/8/20,9028154,t,39,39,"St Kilda, Victoria, Australia",Port Phillip,-37.86686,144.97842,Entire home/apt,2,1,1,$133.00 ,2,600,357,73,4,0,2/1/15,23/2/20,98,10,10,10,10,10,10,f,38,1.06
4760239,2.02008E+13,20/8/20,2837116,f,1,1,"Abbotsford, Victoria, Australia",Yarra,-37.80331,144.99789,Entire home/apt,6,4,0,$300.00 ,5,1125,0,7,2,0,16/9/15,24/1/20,91,9,8,10,10,10,10,f,1,0.12
4760737,2.02008E+13,20/8/20,23718480,f,1,1,"Brunswick, Victoria, Australia",Moreland,-37.77001,144.96477,Entire home/apt,2,1,1,$110.00 ,5,29,0,2,0,0,3/1/15,10/1/15,90,9,9,10,10,8,10,f,1,0.03
4760960,2.02008E+13,21/8/20,24018802,t,4,4,"South Yarra, Victoria, Australia",Melbourne,-37.83515,144.9793,Entire home/apt,4,2,2,$132.00 ,3,356,54,24,9,0,22/1/17,16/6/20,93,10,9,10,10,10,10,f,4,0.55
4761089,2.02008E+13,21/8/20,24297745,f,2,2,"Fitzroy, Victoria, Australia",Yarra,-37.79945,144.98374,Private room,5,2,5,$60.00 ,7,1124,49,187,21,0,18/12/14,13/3/20,95,10,10,10,10,10,10,f,2,2.7
4761194,2.02008E+13,21/8/20,10790163,f,1,1,"Patterson Lakes, Victoria, Australia",Kingston,-38.06408,145.14491,Entire home/apt,2,1,1,$143.00 ,2,31,86,96,9,0,1/1/15,3/7/20,95,9,9,10,10,10,9,f,1,1.4
4761426,2.02008E+13,21/8/20,24568221,t,4,4,"Box Hill, Victoria, Australia",Whitehorse,-37.82656,145.13041,Entire home/apt,2,,1,$72.00 ,3,1125,194,93,16,0,18/7/15,9/7/20,96,10,10,10,10,10,10,f,2,1.5
4761612,2.02008E+13,20/8/20,1944622,f,0,0,"Melbourne, Victoria, Australia",Melbourne,-37.81504,144.96993,Entire home/apt,4,1,2,$110.00 ,1,40,70,82,21,0,18/3/15,14/3/20,96,10,9,10,10,10,10,t,3,1.24
4768185,2.02008E+13,21/8/20,16266564,t,8,8,,Banyule,-37.75678,145.06421,Entire home/apt,5,2,3,$163.00 ,2,365,51,18,5,0,25/2/15,16/4/20,93,10,9,10,10,10,10,t,7,0.27
4769799,2.02008E+13,20/8/20,24297745,f,2,2,"Fitzroy, Victoria, Australia",Yarra,-37.79908,144.98245,Entire home/apt,6,2,5,$135.00 ,2,90,24,111,14,0,22/2/15,21/3/20,93,10,10,10,10,10,9,f,2,1.66
4771043,2.02008E+13,21/8/20,24611108,t,1,1,"Toorak, Victoria, Australia",Stonnington,-37.842,145.00996,Entire home/apt,3,,1,$84.00 ,2,30,18,223,26,0,14/12/14,16/4/20,96,10,10,10,10,10,10,f,1,3.22
4776646,2.02008E+13,21/8/20,24548983,f,1,1,"Richmond, Victoria, Australia",Yarra,-37.82465,145.00192,Private room,1,1,1,$122.00 ,2,1125,365,1,0,0,17/3/19,17/3/19,100,10,10,10,10,10,10,t,1,0.06
4777032,2.02008E+13,20/8/20,1629510,f,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.85239,144.9816,Entire home/apt,4,2,2,$300.00 ,3,1125,0,7,0,0,22/2/15,2/1/16,97,9,9,10,10,10,9,f,1,0.1
4777420,2.02008E+13,21/8/20,23992641,f,1,1,"Hawthorn, Victoria, Australia",Boroondara,-37.82317,145.02471,Private room,1,1,1,$45.00 ,2,45,363,12,0,0,8/2/15,9/11/18,95,10,9,10,10,10,10,f,1,0.18
4777736,2.02008E+13,21/8/20,6206455,t,3,3,"Frankston, Victoria, Australia",Frankston,-38.14421,145.13856,Entire home/apt,2,1,1,$115.00 ,3,90,365,34,4,1,25/10/16,2/8/20,98,10,10,10,10,9,10,f,3,0.73
4779680,2.02008E+13,20/8/20,9510598,t,28,28,"Southbank, Victoria, Australia",Melbourne,-37.82391,144.96177,Entire home/apt,6,2,2,$110.00 ,1,365,324,226,12,0,12/12/14,1/5/20,95,9,9,10,10,10,10,t,21,3.26
4780963,2.02008E+13,21/8/20,18037920,t,4,4,"Brunswick East, Victoria, Australia",Moreland,-37.77294,144.97633,Private room,1,3,1,$50.00 ,3,1125,89,57,5,0,14/1/15,15/2/20,94,10,9,10,10,9,10,f,4,0.84
4786567,2.02008E+13,20/8/20,24674881,f,1,1,,Melbourne,-37.8372,144.98589,Private room,1,1,1,$25.00 ,7,19,0,3,0,0,5/1/15,7/1/16,93,9,9,9,10,10,9,f,1,0.04
4788035,2.02008E+13,20/8/20,24682148,f,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.81596,144.9567,Entire home/apt,4,1,1,$140.00 ,2,1125,0,8,0,0,6/11/15,27/8/16,98,9,10,10,10,9,9,f,1,0.14
4788118,2.02008E+13,20/8/20,17136405,f,1,1,,Port Phillip,-37.86377,144.97308,Entire home/apt,6,3,4,$590.00 ,7,1125,0,0,0,0,,,,,,,,,,f,1,
4796870,2.02008E+13,22/8/20,1523687,f,1,1,,Moonee Valley,-37.78405,144.93322,Private room,2,1,1,$50.00 ,1,1125,0,0,0,0,,,,,,,,,,f,1,
4810431,2.02008E+13,20/8/20,7820117,f,1,1,"Elwood, Victoria, Australia",Port Phillip,-37.87863,144.99117,Entire home/apt,2,1,1,$99.00 ,2,1125,0,15,0,0,1/11/15,16/4/17,92,9,9,10,10,9,9,f,1,0.26
4810946,2.02008E+13,20/8/20,23608900,f,1,1,"Fitzroy, Victoria, Australia",Yarra,-37.79792,144.97688,Private room,2,1,1,$80.00 ,2,60,0,18,0,0,23/2/15,10/12/16,92,9,8,10,10,10,9,f,1,0.27
4811216,2.02008E+13,21/8/20,3171650,t,1,1,"Bayswater, Victoria, Australia",Knox,-37.85427,145.25689,Entire home/apt,2,1,1,$65.00 ,2,1125,358,176,32,2,16/1/15,12/8/20,99,10,10,10,10,10,10,t,1,2.58
4813211,2.02008E+13,21/8/20,2255480,f,5,5,"Balwyn North, Victoria, Australia",Boroondara,-37.79378,145.08071,Private room,1,1,1,$50.00 ,1,1125,365,16,8,0,26/12/17,6/3/20,86,9,8,9,9,9,9,f,5,0.49
4815861,2.02008E+13,20/8/20,24304059,f,1,1,,Melbourne,-37.81086,144.96471,Entire home/apt,2,,1,$70.00 ,1,1125,0,0,0,0,,,,,,,,,,f,1,
4817439,2.02008E+13,20/8/20,6660418,f,2,2,"South Melbourne, Victoria, Australia",Port Phillip,-37.83474,144.96421,Entire home/apt,6,2,6,$320.00 ,2,1125,363,45,4,0,31/12/14,23/1/20,95,10,9,10,10,10,9,f,2,0.66
4818492,2.02008E+13,20/8/20,24814864,f,1,1,"Richmond, Victoria, Australia",Yarra,-37.82446,144.99007,Entire home/apt,2,1,1,$146.00 ,2,1125,0,3,0,0,24/1/15,29/1/17,73,7,7,7,7,7,7,f,1,0.04
4824664,2.02008E+13,20/8/20,17388061,t,3,3,"Caulfield East, Victoria, Australia",Glen Eira,-37.88274,145.04447,Private room,2,1,1,$80.00 ,2,28,0,35,1,0,25/1/15,7/1/20,98,10,10,10,10,10,10,f,1,0.52
4824947,2.02008E+13,21/8/20,4647935,f,26,26,"Hawthorn East, Victoria, Australia",Boroondara,-37.82966,145.04639,Entire home/apt,5,2,3,$170.00 ,2,1124,324,23,6,0,18/3/15,25/2/20,92,10,9,10,10,10,9,t,14,0.35
4826956,2.02008E+13,20/8/20,24853095,f,2,2,"Brunswick, Victoria, Australia",Yarra,-37.77903,144.96941,Private room,2,1,1,$35.00 ,3,28,0,10,0,0,11/7/16,16/4/17,84,8,7,10,10,10,9,f,2,0.2
4830431,2.02008E+13,21/8/20,2292358,t,2,2,"Healesville, Victoria, Australia",Yarra Ranges,-37.62778,145.51615,Entire home/apt,7,3,3,$211.00 ,2,30,157,179,15,0,28/12/14,29/6/20,94,10,9,10,10,10,10,t,1,2.6
4834273,2.02008E+13,21/8/20,7374208,f,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.80338,144.94174,Private room,2,1,1,$64.00 ,2,31,364,31,2,0,9/1/15,28/2/20,98,10,9,10,10,9,9,f,1,0.45
4841400,2.02008E+13,22/8/20,24915311,f,1,1,"St Kilda, Victoria, Australia",Port Phillip,-37.86351,144.97719,Private room,2,1,2,$85.00 ,2,1125,0,1,0,0,10/1/15,10/1/15,80,10,6,10,10,10,8,f,1,0.01
4841450,2.02008E+13,20/8/20,3210280,t,1,1,"East Melbourne, Victoria, Australia",Melbourne,-37.8094,144.98659,Entire home/apt,3,1,2,$120.00 ,3,1125,165,230,17,0,3/1/15,20/3/20,98,10,10,10,10,10,10,f,1,3.35
4844270,2.02008E+13,20/8/20,21300152,f,1,1,,Melbourne,-37.83008,144.98689,Entire home/apt,2,2,1,$125.00 ,500,1125,0,1,0,0,1/1/17,1/1/17,80,10,8,10,10,8,10,f,1,0.02
4846888,2.02008E+13,21/8/20,11187117,f,1,1,"Bentleigh East, Victoria, Australia",Glen Eira,-37.92568,145.07924,Private room,2,1,1,$268.00 ,25,30,365,1,0,0,25/4/18,25/4/18,,,,,,,,f,1,0.04
4848238,2.02008E+13,20/8/20,20400356,t,12,12,"South Yarra, Victoria, Australia",Melbourne,-37.8421,144.98543,Entire home/apt,2,1,1,$140.00 ,30,365,285,112,9,0,4/1/15,1/1/20,94,10,10,10,10,9,10,f,7,1.63
4849134,2.02008E+13,20/8/20,24949809,t,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.81226,144.96184,Entire home/apt,2,1,1,$155.00 ,21,1125,365,16,5,0,17/2/17,31/3/20,95,10,9,10,10,10,10,f,1,0.37
4849215,2.02008E+13,21/8/20,11312736,f,1,1,"Kensington, Victoria, Australia",Melbourne,-37.79516,144.93358,Entire home/apt,8,3,6,$214.29 ,2,1125,355,98,11,0,22/1/15,20/3/20,86,9,9,9,9,10,9,t,1,1.44
4849666,2.02008E+13,20/8/20,24951434,f,1,1,"Belgrave Heights, Victoria, Australia",Yarra Ranges,-37.92241,145.3488,Entire home/apt,5,3,3,$219.00 ,5,1125,0,0,0,0,,,,,,,,,,f,1,
4851087,2.02008E+13,21/8/20,24959704,t,2,2,"Richmond, Victoria, Australia",Yarra,-37.81944,144.99273,Private room,2,1,1,$100.00 ,1,1125,365,59,9,0,25/1/15,23/2/20,98,10,10,10,10,10,10,f,2,0.87
4867942,2.02008E+13,20/8/20,25039474,t,1,1,"Southbank, Victoria, Australia",Melbourne,-37.82841,144.96699,Entire home/apt,6,2,2,$140.00 ,2,1125,365,153,16,0,25/1/15,16/3/20,94,10,10,10,10,10,10,f,1,2.26
4868105,2.02008E+13,21/8/20,12919508,t,3,3,"Seaford, Victoria, Australia",Frankston,-38.11291,145.12859,Entire home/apt,3,1,1,$68.00 ,28,1125,316,406,72,0,5/1/15,15/5/20,96,10,10,10,10,10,10,f,2,5.92
4868852,2.02008E+13,22/8/20,21301078,t,1,1,"Point Cook, Victoria, Australia",Wyndham,-37.90424,144.72543,Private room,2,1,1,$61.00 ,1,1125,270,184,51,1,18/1/17,31/7/20,99,10,10,10,10,10,10,f,1,4.2
4869396,2.02008E+13,20/8/20,3034913,t,3,3,"Melbourne, Victoria, Australia",Melbourne,-37.81641,144.96286,Entire home/apt,4,1,0,$115.00 ,3,1125,90,240,22,0,3/1/15,18/3/20,97,10,9,10,10,10,10,f,3,3.5
4869900,2.02008E+13,21/8/20,25051075,f,1,1,"Elwood, Victoria, Australia",Port Phillip,-37.8844,144.98111,Entire home/apt,2,,1,$179.00 ,1,1125,222,5,0,0,26/1/15,1/3/18,93,8,9,9,10,10,9,f,1,0.07
4874977,2.02008E+13,21/8/20,18603335,t,3,3,,Yarra Ranges,-37.81527,145.63617,Entire home/apt,2,1,0,$200.00 ,2,21,354,16,8,0,10/11/18,4/7/20,99,10,10,10,10,10,10,f,3,0.74
4876900,2.02008E+13,20/8/20,25087514,f,1,1,"Brunswick East, Victoria, Australia",Moreland,-37.7778,144.97823,Private room,1,1,1,$43.00 ,3,7,0,3,0,0,3/1/15,14/1/15,90,10,9,10,9,9,8,f,1,0.04
4882238,2.02008E+13,21/8/20,4647935,f,26,26,"South Melbourne, Victoria, Australia",Port Phillip,-37.8403,144.9604,Entire home/apt,3,1,1,$140.00 ,2,1124,314,36,2,0,25/1/16,10/2/20,91,10,10,10,10,10,9,t,14,0.65
4890500,2.02008E+13,20/8/20,25161327,f,1,1,"Fairfield, Victoria, Australia",Darebin,-37.78042,145.01914,Entire home/apt,2,1,1,$100.00 ,14,44,0,2,0,0,13/2/15,28/2/15,100,10,10,10,10,10,10,f,1,0.03
4890801,2.02008E+13,20/8/20,13907430,t,1,1,"Docklands, Victoria, Australia",Melbourne,-37.81456,144.94247,Entire home/apt,6,3,3,$307.00 ,3,14,0,87,7,0,16/2/15,27/12/19,99,10,10,10,10,10,10,f,1,1.3
4893410,2.02008E+13,20/8/20,6020506,t,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.8345,144.97417,Entire home/apt,4,2,4,$202.00 ,3,28,355,34,5,0,26/1/15,3/1/20,97,10,9,10,10,10,10,f,1,0.5
4896250,2.02008E+13,20/8/20,11528623,f,1,1,"North Melbourne, Victoria, Australia",Melbourne,-37.80358,144.94358,Private room,2,1,1,$447.00 ,1,1125,0,7,0,0,5/4/15,3/6/15,92,10,10,9,9,9,9,f,1,0.11
4896414,2.02008E+13,21/8/20,3585008,t,2,2,"Richmond, Victoria, Australia",Yarra,-37.81942,144.9937,Private room,2,1,1,$79.00 ,1,15,90,283,34,1,25/1/15,1/8/20,96,10,10,10,10,10,10,t,2,4.17
4903128,2.02008E+13,22/8/20,25242013,f,1,1,,Yarra Ranges,-37.85021,145.36781,Entire home/apt,2,1,1,$310.00 ,3,1125,0,0,0,0,,,,,,,,,,f,1,
4909690,2.02008E+13,21/8/20,17703360,f,1,1,"Fitzroy North, Victoria, Australia",Yarra,-37.78342,144.99024,Entire home/apt,4,2,2,$175.00 ,30,1125,237,20,1,0,20/1/15,22/10/19,96,10,10,10,10,10,10,f,1,0.29
4917638,2.02008E+13,22/8/20,25325229,f,1,1,"St Kilda, Victoria, Australia",Port Phillip,-37.86871,144.97733,Entire home/apt,2,1,1,$115.00 ,3,1124,360,113,15,0,18/1/15,7/3/20,93,10,9,10,10,10,9,t,1,1.66
4918664,2.02008E+13,21/8/20,19203020,f,3,3,"Yarraville, Victoria, Australia",Maribyrnong,-37.81639,144.89443,Entire home/apt,4,2,2,$115.00 ,7,365,364,3,0,0,15/10/15,2/1/17,70,8,8,8,9,9,6,f,2,0.05
4923941,2.02008E+13,20/8/20,25361854,f,1,1,"Saint Kilda, Victoria, Australia",Port Phillip,-37.86319,144.98149,Entire home/apt,4,1,2,$70.00 ,2,35,0,34,0,0,18/3/15,18/1/19,91,9,9,10,9,10,9,t,1,0.51
4924438,2.02008E+13,20/8/20,25363744,t,1,1,"Melbourne, Victoria, Australia",Melbourne,-37.81448,144.96587,Entire home/apt,2,1,1,$93.00 ,180,1124,0,131,12,0,21/4/15,19/3/20,98,10,10,10,10,10,10,t,1,2.02
4925960,2.02008E+13,20/8/20,4420991,t,2,2,"Saint Kilda, Victoria, Australia",Port Phillip,-37.86795,144.9764,Entire home/apt,6,3,4,$120.00 ,5,1125,0,2,0,0,11/5/15,22/6/15,,,,,,,,f,1,0.03
4926397,2.02008E+13,20/8/20,716304,f,1,1,"Prahran, Victoria, Australia",Stonnington,-37.85694,145.00186,Entire home/apt,2,1,1,$92.00 ,1,1125,0,275,21,0,8/1/15,9/4/20,94,9,9,10,10,9,9,t,1,4.02
4933209,2.02008E+13,20/8/20,25412882,t,1,1,"Warrandyte, Victoria, Australia",Manningham,-37.74222,145.20208,Entire home/apt,4,1,1,$40.00 ,2,28,1,59,39,0,6/5/19,3/4/20,99,10,10,10,10,10,10,f,1,3.74
4933252,2.02008E+13,20/8/20,11081922,t,4,4,"St Kilda, Victoria, Australia",Port Phillip,-37.86424,144.97633,Entire home/apt,2,1,1,$250.00 ,3,90,259,155,15,0,25/1/15,1/4/20,99,10,10,10,10,10,10,f,1,2.29
4933548,2.02008E+13,21/8/20,13755451,t,2,2,"Brunswick West, Victoria, Australia",Moreland,-37.77631,144.94746,Entire home/apt,2,,1,$86.00 ,2,60,47,65,7,0,14/2/16,12/3/20,95,10,10,10,10,10,9,f,1,1.18
4933776,2.02008E+13,20/8/20,1731948,f,1,1,"Abbotsford, Victoria, Australia",Yarra,-37.80438,144.99675,Entire home/apt,2,2,2,$138.00 ,21,1125,0,1,0,0,14/3/15,14/3/15,100,10,10,10,10,10,10,f,1,0.02
4937269,2.02008E+13,21/8/20,1753680,t,1,1,"Kensington, Victoria, Australia",Melbourne,-37.79398,144.9284,Private room,2,1,0,$115.00 ,1,1125,365,32,6,0,2/4/15,1/3/20,98,10,9,10,10,10,10,f,1,0.49
4937986,2.02008E+13,21/8/20,25245215,t,1,1,"Sandringham, Victoria, Australia",Bayside,-37.94684,145.00437,Private room,2,1,0,$116.00 ,2,28,180,50,14,0,28/1/15,19/3/20,99,10,10,10,10,10,10,f,1,0.74
4942262,2.02008E+13,21/8/20,12401515,t,2,2,,Maribyrnong,-37.79455,144.8739,Private room,1,1,0,$34.00 ,2,363,322,73,9,0,1/2/15,24/1/20,98,10,10,10,10,9,10,f,2,1.08
4943537,2.02008E+13,20/8/20,20239082,t,0,0,"Footscray, Victoria, Australia",Maribyrnong,-37.80159,144.89309,Private room,2,1,1,$65.00 ,2,14,0,71,5,0,18/2/15,22/1/20,97,10,9,10,10,10,10,f,1,1.06
4943858,2.02008E+13,20/8/20,25481853,f,1,1,,Darebin,-37.77483,144.99768,Entire home/apt,2,1,1,$120.00 ,4,1125,0,12,0,0,3/4/15,17/2/16,78,9,8,9,9,10,8,f,1,0.18
4949876,2.02008E+13,20/8/20,25512893,t,2,2,"Carlton North, Victoria, Australia",Yarra,-37.78217,144.97128,Entire home/apt,2,1,1,$85.00 ,1,1125,317,83,8,0,27/10/15,31/3/20,96,10,10,10,10,10,10,f,1,1.41
4950810,2.02008E+13,20/8/20,25518903,f,1,1,,Monash,-37.91724,145.12778,Private room,1,1,1,$650.00 ,1,1125,0,0,0,0,,,,,,,,,,f,1,
4953789,2.02008E+13,21/8/20,24715162,f,1,1,"Balaclava, Victoria, Australia",Port Phillip,-37.87241,144.99703,Private room,2,1,3,$95.00 ,1,1125,232,17,1,0,3/3/15,26/1/20,98,10,10,10,10,10,10,f,1,0.26
4958688,2.02008E+13,20/8/20,2357737,f,1,1,"Richmond, Victoria, Australia",Yarra,-37.82029,144.9916,Private room,2,1,1,$67.00 ,10,65,0,1,0,0,20/9/15,20/9/15,100,8,10,10,10,10,8,f,1,0.02
4959536,2.02008E+13,21/8/20,25567103,f,1,1,,Cardinia,-37.944,145.49027,Entire home/apt,10,4,7,$159.00 ,2,1125,1,12,0,0,15/3/15,12/3/18,97,10,10,10,10,10,10,f,1,0.18
4959741,2.02008E+13,20/8/20,25566735,f,1,1,"Melbourne, Victoria, Australia",Port Phillip,-37.85242,144.98232,Entire home/apt,4,2,2,$320.00 ,14,1125,358,21,0,0,27/1/15,30/3/19,95,10,10,10,10,10,9,f,1,0.31
4960124,2.02008E+13,22/8/20,519573,f,5,5,"Melbourne, Victoria, Australia",Melbourne,-37.81105,144.97109,Entire home/apt,2,1,1,$135.00 ,7,1125,365,31,3,0,28/1/15,23/3/20,94,10,9,10,10,10,9,f,2,0.46
4967061,2.02008E+13,20/8/20,6216277,f,1,1,"Brunswick, Victoria, Australia",Moreland,-37.76285,144.97083,Private room,2,1,1,$80.00 ,3,1125,0,4,0,0,6/2/15,17/3/15,85,9,9,10,9,9,9,f,1,0.06
4969197,2.02008E+13,21/8/20,25286580,t,1,1,"Hawthorn East, Victoria, Australia",Boroondara,-37.82553,145.04732,Private room,2,1,1,$49.00 ,2,35,324,73,11,0,28/1/15,18/4/20,96,10,10,10,10,10,10,f,1,1.08
