id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21717498,"Traditional Terrace Artist's home, room a",53650935,Yifeng,,Melbourne,-37.79154,144.93001,Hotel room,145,2,88,2020-01-01,2.64,2,91
21718114,Cosy compact apartment - Itinerant Richmond,18385114,Lynda,,Yarra,-37.8146,145.00653,Entire home/apt,125,1,133,2020-04-12,4.25,3,177
21718963,"Direct Tram to CBD. New, spacious with yard",4502556,Judy,,Bayside,-37.91461,145.02083,Entire home/apt,181,2,8,2018-09-24,0.24,1,108
21727987,Designer apartment at 108 Flinders,234121,Adam,,Melbourne,-37.81664,144.97069,Entire home/apt,99,1,119,2020-03-15,3.60,2,0
21728263,"clean, cosy, comfortable home",158218506,Tahmid,,Casey,-38.04959,145.32984,Private room,50,1,0,,,1,0
21729416,Double room in modern CBD apartment,122439571,Madeleine,,Melbourne,-37.80838,144.96021,Private room,50,7,1,2017-12-26,0.03,1,0
21729708,Melbourne Star View Apartment Docklands,158235481,Luke,,Melbourne,-37.81434,144.93959,Entire home/apt,99,1,0,,,1,0
21730134,Cozy 3bed2bath 31floor dwelling with great view,46510951,James&Mira,,Melbourne,-37.82295,144.96231,Entire home/apt,250,2,8,2019-01-01,0.25,3,0
21730194,Beautiful large private apartment minuets to cbd,71012709,Haidar,,Melbourne,-37.78298,144.94199,Private room,80,8,4,2020-03-09,0.13,1,0
21730226,"The Manor South Yarra, absolute chic luxury with carpark/Wifi/Pool/Gym/Sauna",3465281,Suzanne,,Stonnington,-37.83844,144.99368,Entire home/apt,199,2,49,2020-03-18,1.50,1,173
21730310,SPENCER,143067409,Joseph,,Melbourne,-37.81034,144.94917,Entire home/apt,110,2,13,2020-02-22,0.40,4,180
21730481,"2 Bedroom, 2 Bath room Apartment included bills*",158244399,Peirong,,Melbourne,-37.79895,144.95395,Private room,50,7,0,,,1,0
21730789,"Double room - North Fitzroy, WiFi, 20 secs to tram",10021384,Marcella,,Yarra,-37.77672,144.98064,Private room,70,1,41,2018-05-06,1.22,1,0
21730855,Doncaster Warmly House,67523331,Bingjie,,Manningham,-37.78479,145.15408,Private room,98,2,13,2018-03-29,0.39,1,0
21730856,Colourful sunlit apartment in St Kilda East,84057561,Jonno,,Port Phillip,-37.86818,144.99541,Private room,42,1,87,2020-03-14,2.61,1,49
21731103,Urban Retreat. Kid friendly. Large room. Desk,39077234,Annamaya,,Stonnington,-37.86162,145.04215,Private room,72,1,9,2020-03-05,0.30,3,365
21731188,"Designer Apartment 2 bed/bathroom 
with City views",20592839,Marjie,,Darebin,-37.75075,145.00237,Entire home/apt,185,2,11,2019-12-18,0.34,2,179
21735041,18 Eternal•Summer@1BR1BTH MelCentral@Lv35*FreeTram,133834442,Cozy Hosting,,Melbourne,-37.80843,144.96072,Entire home/apt,102,1,156,2020-03-23,4.67,3,141
21739724,Inner city garden studio in the heart of Footscray,24115774,Inge,,Maribyrnong,-37.801,144.90338,Entire home/apt,165,2,54,2020-03-07,2.10,1,224
21740618,Melbourne Central apartment with Melbourne local,51103165,Rafal,,Melbourne,-37.80934,144.96166,Private room,30,1,133,2020-04-16,3.94,2,344
21740799,Spacious Sanctuary in the heart of Melbourne,154877871,Justin,,Melbourne,-37.81572,144.96237,Entire home/apt,72,2,89,2020-03-24,2.74,46,89
21741043,R Private single Maidstone,60145749,Tien H,,Maribyrnong,-37.77815,144.88417,Private room,33,1,8,2020-01-27,0.44,4,364
21741881,Melbourne southerncross city point for short rent,110401243,Pengfei,,Melbourne,-37.8161,144.95363,Private room,55,7,0,,,1,0
21742050,"1 BR apt St Kilda - WIFI, balcony, walk to beach!",6124592,Sasha,,Port Phillip,-37.863,144.98321,Entire home/apt,150,4,1,2018-01-02,0.03,1,0
21742147,A.I.R.space art studio residency,45780618,Joel,,Moreland,-37.75714,144.9621,Entire home/apt,115,14,0,,,2,358
21743623,Eq tower 2 bedrooms apartment in Melb CBD,39226858,吴,,Melbourne,-37.80904,144.96051,Entire home/apt,120,5,3,2018-01-20,0.09,1,0
21744213,DREAMCATCHING YARRA RANGES,22645721,Andrea,,Yarra Ranges,-37.7488,145.65817,Entire home/apt,199,1,146,2020-07-02,4.34,1,347
21745168,Modern apartment CBD,67059750,Kitty,,Melbourne,-37.81587,144.95522,Entire home/apt,249,1,1,2018-04-29,0.04,1,91
21750782,Beach Cottage Best Location near Beach and Shops,4491277,Jan,,Bayside,-37.96541,145.01878,Entire home/apt,200,5,9,2020-05-19,0.52,1,336
21752973,Stunning 2 Bedroom Terrace House in PRIME LOCATION,16065531,Edi,,Yarra,-37.79186,144.97189,Entire home/apt,105,3,1,2017-11-30,0.03,1,0
21752998,"Incredible, modern boutique apartment with soul.",21668642,Simon,,Stonnington,-37.84282,144.99704,Entire home/apt,105,2,5,2019-01-19,0.16,1,0
21753384,Country Lane Lysterfield,116167595,Kathy,,Knox,-37.92908,145.28843,Entire home/apt,220,7,2,2020-05-02,0.10,1,351
21754987,"no-fuss, HUGE land size",157104703,Sally,,Bayside,-37.94028,145.00849,Entire home/apt,150,1,0,,,1,0
21755007,Premier Twin room in an Iconic Design Hotel,158120684,Adelphi,,Melbourne,-37.81615,144.96834,Hotel room,245,1,0,,,5,254
21755032,Superior King room in an Iconic Design Hotel,158120684,Adelphi,,Melbourne,-37.81615,144.96834,Hotel room,270,1,1,2017-12-07,0.03,5,254
21755089,Deluxe King Room in an Iconic Design Hotel,158120684,Adelphi,,Melbourne,-37.81615,144.96834,Hotel room,320,1,5,2019-06-23,0.16,5,253
21755142,Palatial Suite in an Iconic Design Hotel,158120684,Adelphi,,Melbourne,-37.81615,144.96834,Hotel room,543,1,0,,,5,235
21755211,Gorgeous Country Style Home,158491976,L.Maree,,Manningham,-37.78176,145.22849,Entire home/apt,350,1,1,2017-12-10,0.03,1,91
21758563,Heart Of Cheltenham ❤️- Beautiful Fully Furnished,57062885,Simona,,Kingston,-37.96674,145.05712,Entire home/apt,125,7,39,2020-07-28,1.18,2,358
21760306,"Nice and clean share house in CBD
房東會中文",53515103,Sky,,Melbourne,-37.81604,144.95336,Private room,75,2,20,2019-01-28,0.60,7,0
21760345,Nice and clean private share House in CBD房東會中文,53515103,Sky,,Melbourne,-37.81485,144.95344,Private room,60,2,29,2019-01-10,0.87,7,0
21769983,beautiful family home close to train /bus station,25017266,Shaoping,,Kingston,-37.93603,145.0398,Private room,88,1,34,2020-01-30,1.02,3,364
21770118,"Amazing 2B/2B CBDApartment-HotTub,PoolWiFi&Carpark",68551804,Emily And Kelly’s,,Melbourne,-37.83021,144.96737,Entire home/apt,183,2,12,2019-02-09,0.36,13,0
21770185,Upper West Side Gem - Resort Style amenities,55324450,Bruce,,Melbourne,-37.81488,144.95352,Entire home/apt,142,1,11,2020-03-03,0.33,71,0
21770297,New York Style Loft,158619418,Claire,,Melbourne,-37.80843,144.9671,Entire home/apt,120,2,88,2020-03-17,2.79,1,117
21771177,Little Mernda Marvel,158629773,Adam & Hayley,,Whittlesea,-37.60686,145.08229,Private room,38,2,26,2020-03-16,0.85,1,363
21772302,Yarra Valley Strawberry Farms,100327044,Andrea,,Yarra Ranges,-37.76992,145.42497,Entire home/apt,500,2,18,2020-02-08,0.56,1,342
21773275,"Modern, Quiet St Kilda Apartment,Trams Nearby!",21577322,J M Apartments,,Port Phillip,-37.86729,144.98713,Private room,60,1,24,2020-05-03,0.72,2,90
21773287,🏎 5min walk F1 Grand Prix location🏎-Pool/Gym/Sauna,27203303,Melina,,Port Phillip,-37.85968,144.9823,Entire home/apt,240,2,6,2020-03-16,0.19,1,0
21774946,"Blues, Coffee and Conversations!",46675064,Tomek,,Darebin,-37.72006,144.99946,Private room,40,2,17,2020-02-07,0.53,2,91
21774978,"1 BEDROOM APARTMENT OFF CHAPEL ST, FREE WIFI",54403128,Stephanie,,Stonnington,-37.84496,144.99786,Entire home/apt,150,2,6,2018-03-25,0.19,1,0
21775442,Short term awesome Brunswick,103066509,Laura,,Moreland,-37.76302,144.96309,Private room,34,4,1,2017-12-12,0.03,1,0
21775694,Villa Lahona,31245960,Sarah,,Glen Eira,-37.92877,145.05623,Entire home/apt,500,120,0,,,1,83
21775863,Private En-suite Bedroom in Amazing Location!,50511850,Raj,,Yarra,-37.80597,144.98501,Private room,73,2,116,2020-03-22,3.50,1,31
21777246,❤️Amy’s house,140356102,Amy,,Monash,-37.92397,145.13111,Private room,44,1,0,,,1,340
21778793,Basic Footscray room,9586740,Charlotte,,Maribyrnong,-37.80393,144.90509,Private room,60,1,0,,,1,0
21786836,Modern Apartment In Flawless Fitzroy,156316086,Elaine,,Yarra,-37.79981,144.97987,Entire home/apt,72,3,84,2020-07-17,2.53,1,60
21789248,Long Island Getaway with private beach access.,39323515,Kelly,,Frankston,-38.13387,145.12295,Entire home/apt,115,2,120,2020-08-09,3.65,1,306
21789391,The treehouse,157350179,Amber,,Kingston,-38.05602,145.13065,Entire home/apt,250,20,1,2018-01-12,0.03,1,90
21789984,Beautiful 2 BR APT PRESTON,8249810,Frankie,,Darebin,-37.73627,144.98434,Entire home/apt,120,2,0,,,1,0
21790018,CBD One bed in 2 beds room （for female only）床位限女生,152315289,Danmei,,Melbourne,-37.81396,144.95333,Shared room,40,2,0,,,1,0
21790744,unit first floor single room girl only,145512689,Gemma,,Stonnington,-37.87689,145.04911,Private room,23,10,1,2018-01-06,0.03,1,0
21791566,Modern 1 Bed Studio with Pool,158800693,Shab,,Kingston,-37.94418,145.10811,Entire home/apt,130,1,0,,,1,0
21791978,Private room and bathroom,149155932,Diana,,Greater Dandenong,-37.96919,145.17924,Private room,50,2,7,2018-11-03,0.23,1,0
21792086,Comfortable bedroom with broad view in CBD,156159929,Nan,,Melbourne,-37.80791,144.96203,Private room,55,1,52,2020-06-13,1.55,3,91
21792554,Cosy Family delights,158807039,Shu,,Maroondah,-37.78417,145.24121,Private room,89,1,3,2020-01-03,0.11,1,89
21794208,Clean Room great Location Fully Furnished freewifi,21483644,Sandy,,Brimbank,-37.78009,144.84126,Private room,45,1,2,2020-01-26,0.28,2,180
21801496,Saint Kilda Home perfect for Christmas,27009277,Alex,,Port Phillip,-37.86731,144.98856,Entire home/apt,130,14,0,,,2,0
21801740,"carnegie station, convenient to city,  chadstone",158245484,Lukas,,Glen Eira,-37.88615,145.05699,Private room,13000,365,0,,,1,0
21802892,Nice and neat Melbourne hub,25512302,Fernanda,,Melbourne,-37.79469,144.96981,Entire home/apt,140,5,4,2019-12-29,0.12,1,0
21802903,Charnwood Cottages - Jessica's Cottage,51059446,Belinda,,Yarra Ranges,-37.75369,145.68699,Entire home/apt,590,1,2,2018-03-11,0.06,4,359
21803494,Idyllic Apartment with Resort Style Facilities,22630928,Shelley,,Yarra,-37.81108,145.01405,Entire home/apt,150,5,37,2020-03-20,1.16,17,365
21803646,Modern Apartment In Fitzroy For Rest And Work,158783733,Angeline,,Yarra,-37.80181,144.98081,Entire home/apt,72,2,74,2020-07-29,2.26,1,354
21804658,Private Double room close to MCG and CBD,116778952,James,,Yarra,-37.81903,144.99322,Private room,57,2,42,2020-02-02,1.26,1,365
21805346,"Southbank, Great apartment :)",18854740,Emma,,Melbourne,-37.82592,144.96209,Private room,79,1,9,2018-01-03,0.27,1,0
21805386,Bayview Loft,89980131,Nina,,Hobsons Bay,-37.86004,144.88683,Entire home/apt,185,2,41,2020-06-28,1.23,2,353
21806440,A queen bed in a master room in a new townhouse,2465850,Wei,,Monash,-37.90504,145.1462,Private room,55,12,5,2018-01-18,0.15,1,0
21807680,Beautiful Brunswick Terrace: 2b near Sydney Rd,158629377,Stephanie,,Moreland,-37.775,144.95623,Entire home/apt,75,2,9,2018-12-31,0.27,1,0
21815258,Charming & classic renovated Victorian,6369657,Cass,,Melbourne,-37.80412,144.95077,Private room,45,14,11,2020-03-07,0.34,1,90
21815273,Mel/Carlton/Lygon St/Wifi,90969070,Pedro,,Melbourne,-37.79633,144.96572,Shared room,24,7,0,,,1,0
21816209,Plant filled modern eclectic home,49515636,Casey,,Yarra,-37.80105,144.9901,Entire home/apt,229,2,2,2017-12-31,0.06,1,0
21816312,The Como Getaway Parkdale Beach,17345726,Denise,,Kingston,-37.99659,145.08234,Entire home/apt,300,3,0,,,1,0
21816387,One queen Bed Room @ Shami's,159018542,Huma,,Whittlesea,-37.62417,145.04108,Private room,43,1,67,2020-04-26,2.02,1,76
21816717,Beachside Light-filled Architectural Home,36037084,Kate,,Bayside,-37.8957,144.99634,Entire home/apt,800,4,4,2019-02-19,0.13,1,224
21817547,Camberwell holiday house,87719166,Sandra,,Boroondara,-37.84375,145.07056,Private room,55,1,0,,,1,0
21819049,Tranquil boutique art deco beach retreat,4177291,Natalie,,Port Phillip,-37.88188,144.97746,Entire home/apt,190,3,0,,,1,0
21821524,超舒适City单间,156870690,子岚,,Melbourne,-37.80135,144.95514,Shared room,40,20,0,,,1,0
21821619,2 Bedrooms -The Luxe in Melbourne CBD,30900122,S&S,,Melbourne,-37.81478,144.95409,Entire home/apt,50,1,67,2020-06-08,2.01,39,352
21828394,1 bed in a 2 people shared room,159133057,Marie,,Melbourne,-37.79583,144.95358,Shared room,30,3,0,,,2,0
21828395,2 people bedroom in Parkville,159133057,Marie,,Melbourne,-37.79633,144.95425,Private room,55,4,0,,,2,0
21828804,家四季 Four Season Home,152573725,军,,Glen Eira,-37.93088,145.04102,Entire home/apt,364,1,52,2020-06-20,1.62,1,178
21829196,Thornbury- Style & Privacy- 1 brd- 5 min High st,55060924,Lauren,,Darebin,-37.75471,145.00719,Entire home/apt,85,2,2,2017-12-31,0.06,1,0
21829434,"Clean, Spacious and quiet house in Richmond",81359823,Adele,,Yarra,-37.82579,145.01117,Entire home/apt,100,3,11,2018-01-21,0.33,1,0
21829923,Amazing high floor apt one bed - free tram zone,80621455,UWS Short Stay (Bill),,Melbourne,-37.81488,144.953,Entire home/apt,60,3,60,2020-07-18,1.81,20,25
21830067,Private Room in Apt with Nice Views-Marvel Stadium,109362660,Khalid,,Melbourne,-37.81566,144.95355,Private room,90,3,23,2020-02-01,0.69,1,0
21830839,Melbs City Best-view Apartment(Private Room & Bath,132631307,Cameron,,Melbourne,-37.81448,144.95473,Private room,66,1,6,2018-08-12,0.18,1,0
21830914,Croeso,131991946,Ceri,,Bayside,-37.9744,145.02892,Entire home/apt,200,2,44,2020-03-14,1.36,1,8
21831593,"Private ensuite in central Melbourne, just move in",150776570,Hongbing,,Melbourne,-37.80288,144.96416,Private room,100,1,1,2018-01-06,0.03,1,0
21832154,Peace & Quiet in the Heart of Fitzroy North.,24808789,Elisa,,Yarra,-37.79054,144.98389,Private room,82,2,33,2020-03-16,1.00,1,102
21832697,Furnished Opposite Monash Uni Clayton (Room 9),51373610,Andre,,Monash,-37.91539,145.13984,Private room,30,4,1,2017-12-29,0.03,4,0
21833490,Designer Loft Apartment + Convenient Location MELB,158333993,Ryan,,Yarra,-37.79748,144.99725,Entire home/apt,199,3,0,,,1,0
21834280,Pride Fawkner Apt Bay-view (LXII) *PARKING+POOL/GYM Smart TV HandWash * Mask,34247003,Juliet & Malcom,,Melbourne,-37.84377,144.97945,Entire home/apt,128,2,47,2020-07-05,1.55,17,315
21835309,The Sky Lounge 2bd apt in Melbourne CBD - NETFLIX,35789055,Melbourne Sky Apartment,,Melbourne,-37.81558,144.95308,Entire home/apt,66,1,127,2020-07-23,3.81,31,129
21838273,1-Bedroom Apartment in the heart of Hawthorn East,26154438,Daniel & Monica,,Boroondara,-37.82323,145.04863,Entire home/apt,85,4,53,2020-05-18,1.60,1,0
21838930,"Perfect location, private room, funky house.",28360350,Lara,,Port Phillip,-37.876,144.98503,Private room,50,10,0,,,1,0
21838961,Cute top floor apartment close to all amenities,115091278,Dane,,Stonnington,-37.84783,144.99047,Entire home/apt,45,5,1,2018-01-01,0.03,1,0
21839437,Light-filled room in Footscray,7233305,Gabriela,,Maribyrnong,-37.79563,144.90031,Private room,28,3,37,2019-12-06,1.11,1,272
21840121,"Me casa, su casa!",134325968,Abdalla,,Yarra,-37.80321,144.99805,Entire home/apt,24,30,2,2019-09-05,0.06,1,0
21840361,Modern Studio Apartment Mel CBD pool gym free tram,151634537,Peter,,Melbourne,-37.81645,144.95218,Entire home/apt,85,1,95,2019-06-21,2.89,4,0
21840381,Cozy&Green Room near CBD (FREE Pool & Gym）,20837074,Flora,,Melbourne,-37.77903,144.9388,Private room,59,1,26,2019-09-02,0.78,1,0
21840690,Renovated house by the city and the Sea,88945582,Heidi,,Port Phillip,-37.83706,144.9314,Entire home/apt,155,5,15,2020-03-23,0.45,1,233
21840809,STUNNING TOP FLOOR APARTMENT !!   - SOUTHBANK-,159266863,Nilma,,Port Phillip,-37.83122,144.9686,Entire home/apt,90,4,48,2020-04-15,1.45,1,363
21841278,Bright Beauty in Brunswick,6679847,Brianna,,Moreland,-37.77551,144.95006,Private room,80,1,5,2018-02-16,0.15,1,0
21841766,Conveniently located inner west accomodation,26095414,Elise,,Maribyrnong,-37.81482,144.88504,Entire home/apt,88,1,8,2018-06-21,0.24,1,0
21842138,Modern & Spacious City Apt  Parking/WIFI/Gym/Pool,159278017,Spencer Street Apartments,,Melbourne,-37.80965,144.95158,Entire home/apt,170,2,33,2018-11-07,0.99,21,91
21842232,格林之星,16159462,Yunbo,,Monash,-37.86972,145.16372,Private room,50,3,0,,,1,0
21842265,"Convenient home, great location",159281421,Anh,,Moonee Valley,-37.74381,144.90717,Private room,30,2,0,,,1,0
21842479,Comfortable 3 bedroom house with cute roof garden,8149138,Kathy,,Yarra,-37.82463,144.99272,Entire home/apt,300,7,1,2017-11-27,0.03,1,0
21842619,Moon House,44541798,Amy,,Nillumbik,-37.67668,145.1603,Entire home/apt,114,1,59,2020-06-27,1.78,1,336
21850914,"St Kilda Rd, tram stop out front - 2 bed, 2 bath",159371157,Belle,,Port Phillip,-37.84128,144.97652,Entire home/apt,180,14,8,2020-05-08,0.25,1,364
21851044,Royal Stays 1 Bdr Apt Near Crown Casino (RS2706),4170460,Royal Stays,,Melbourne,-37.82776,144.95834,Entire home/apt,112,1,0,,,37,365
21851244,Great townhouse in stunning St Kilda location.,141263867,Trevor,,Port Phillip,-37.86145,144.9799,Private room,59,1,16,2019-03-17,0.49,1,49
21851869,"Bach Lane studio apartment, on the park in Fitzroy",68816175,Tom,,Yarra,-37.80254,144.97437,Entire home/apt,128,2,131,2020-03-15,4.00,1,52
21852146,Room with ensuite,24602760,Hunain,,Glen Eira,-37.8863,145.0361,Private room,42,5,0,,,1,0
21853065,One bedroom apartment in Ultra Convenient location,33071647,Stef,,Whittlesea,-37.68055,145.07148,Entire home/apt,98,3,7,2019-08-09,0.27,1,169
21853113,Cozy and Private One Bedroom Apartment *6,18069116,Olga,,Hobsons Bay,-37.86863,144.76529,Entire home/apt,80,3,28,2020-03-29,0.95,3,65
21853140,Doncaster 2 bed Apartment,159260847,Hayley,,Manningham,-37.78764,145.12171,Entire home/apt,99,1,16,2020-01-25,0.52,1,180
21853167,Cozy Bedroom near CBD,141487921,Farzad,,Moonee Valley,-37.78566,144.93988,Private room,30,1,0,,,2,0
21853174,Designer Selection - 2BR The Luxe in Melbourne CBD,40455436,S&S,,Melbourne,-37.81479,144.95407,Entire home/apt,50,1,10,2019-12-22,0.31,22,364
21853339,Home by the lake.,159394028,Adam,,Darebin,-37.71165,144.99684,Entire home/apt,51,4,3,2019-01-01,0.09,1,0
21853440,22*Latte Time@1BR1BTH*Mel CBD*Free Tram,129348781,Cozy,,Melbourne,-37.80843,144.96074,Entire home/apt,68,1,172,2020-01-31,5.14,7,1
21853530,Cosy and comfortable 1 or 2 bedroom stay,3640736,Dominique,,Darebin,-37.74875,145.01461,Private room,60,1,0,,,1,0
21853657,Close to CBD -Amazing private room w/ensuite/gym,146699294,Lucas,,Melbourne,-37.8275,144.96683,Private room,50,1,1,2018-01-01,0.03,1,0
21853816,Luxurious & Beautiful Home,159402795,Stuart,,Boroondara,-37.81653,145.02364,Entire home/apt,190,4,0,,,1,0
21854071,"Garden setting, perfect for couples & families",20147067,Ruth,,Glen Eira,-37.87267,145.00468,Entire home/apt,145,3,57,2020-04-05,1.77,3,269
21854247,Private bedroom & bathroom + 10 mins to CBD,57613003,Cameron,,Yarra,-37.78075,144.96912,Private room,65,2,8,2018-12-19,0.24,3,0
21855075,Light-filled home in Preston with wonderful garden,15326457,Robyn,,Darebin,-37.73753,145.00911,Entire home/apt,104,15,3,2018-10-13,0.09,1,0
21856107,Spacious Master Room/Ensuite/King Bed/ 20’ Airport,52442903,Alex & Somi,,Hume,-37.56575,144.72894,Private room,73,1,93,2020-07-05,2.89,2,9
21856792,Sweet room in great location!  beach & chapel st.,46104266,Diego,,Stonnington,-37.85631,144.99012,Private room,100,1,4,2019-10-12,0.36,1,113
21857358,Ocean View Apartment!,10708254,Melissa,,Port Phillip,-37.86821,144.97817,Entire home/apt,100,14,131,2020-03-22,4.04,9,0
21858714,Clean and affordable place in great location,159439668,Licheng,,Melbourne,-37.82111,144.94336,Private room,60,1,1,2017-11-24,0.03,1,0
21863908,Fantastic view Bayside stylish heart of Cheltanham,116754457,Comfy Stay Inn Larisa,,Kingston,-37.9664,145.05658,Entire home/apt,101,4,26,2020-07-11,0.80,2,321
21865107,Perfect for a couple or a young family,7100499,Sophie,,Stonnington,-37.85391,145.00411,Entire home/apt,450,7,0,,,1,0
21866260,Cosy Townhouse in the heart of Fitzroy,119368234,Inthira,,Yarra,-37.80094,144.97783,Entire home/apt,220,1,53,2020-03-15,1.65,1,0
21866920,Right CBD cozy room to chill Free WIFI/Tram,31244340,Fiara,,Melbourne,-37.81745,144.95869,Private room,78,1,31,2019-10-06,0.93,3,181
21869011,APT near Box Hill Central_Language:English中文ไทย,72390266,Angel,,Whitehorse,-37.82541,145.12062,Private room,55,1,25,2019-12-21,0.80,1,18
21869515,Cosy and Comfy Family Oasis with Cinema room,159069889,Aissatou,,Wyndham,-37.87387,144.74543,Entire home/apt,150,1,0,,,1,0
21870051,Spacious Suburban Sanctuary,4823034,Lee,,Glen Eira,-37.86896,145.01955,Entire home/apt,219,5,1,2018-10-03,0.04,1,0
21871210,Comfortable North Carlton terrace,646604,Eleanor,,Yarra,-37.79154,144.97369,Entire home/apt,150,4,3,2018-01-18,0.09,1,0
21872192,Room in a boutique apartment- inner city Melbourne,159554719,Renae,,Melbourne,-37.78923,144.93326,Private room,45,30,0,,,1,0
21872282,Charming Converted Stables in the Inner City,159555059,Angelique,,Melbourne,-37.78488,144.95748,Entire home/apt,290,2,102,2020-07-31,3.25,1,224
21872412,"TRANQUIL TOWNHOUSE- Spacious Room, Parking & Pool",8718476,Caroline,,Stonnington,-37.84944,144.98854,Private room,66,2,70,2020-03-15,2.17,2,90
21883594,Windsor Boutique Apartment,157201031,Dmitry,,Stonnington,-37.85224,144.98902,Entire home/apt,75,1,75,2020-07-23,2.25,6,365
21884404,37 Garden View Brand New 2 Bedroom Box Hill Apt,159516681,Henry,,Whitehorse,-37.81611,145.12293,Entire home/apt,162,2,36,2020-02-20,1.09,9,180
21884717,Charnwood Cottages - Savannah's Spa Cottage,51059446,Belinda,,Yarra Ranges,-37.75237,145.68524,Private room,370,1,1,2018-01-12,0.03,4,356
21885213,Tranquil Swellington⭐HUGE private sunny backyard⭐,4958234,Alexander,,Yarra,-37.79045,144.98922,Entire home/apt,233,2,18,2019-10-13,0.69,1,0
21885281,Dream Location southbank apartment,37744854,Alice,,Melbourne,-37.82306,144.96056,Shared room,65,2,1,2018-01-05,0.03,1,0
21885418,Cozy and lovely home in Melbourne City,34818349,笛潇,,Melbourne,-37.8052,144.96018,Private room,40,1,5,2018-01-20,0.15,1,0
21886927,Classic Art Deco apartment in perfect location.,145900647,Janet,,Port Phillip,-37.86604,144.97632,Entire home/apt,89,2,5,2018-05-15,0.16,1,0
